Date,NOK,TSLA,PEP,AMZN,GPS,HSBC
2019-03-29,5.71999979019165,55.97200012207031,122.55000305175781,1780.75,26.18000030517578,40.58000183105469
2019-04-01,5.769999980926514,57.83599853515625,122.0,1814.18994140625,26.100000381469727,41.7599983215332
2019-04-02,5.809999942779541,57.17599868774414,121.68000030517578,1813.97998046875,25.799999237060547,42.150001525878906
2019-04-03,5.900000095367432,58.36199951171875,121.55999755859375,1820.699951171875,26.1200008392334,42.54999923706055
2019-04-04,5.900000095367432,53.555999755859375,121.47000122070312,1818.8599853515625,26.729999542236328,42.29999923706055
2019-04-05,5.920000076293945,54.992000579833984,121.62000274658203,1837.280029296875,26.239999771118164,42.47999954223633
2019-04-08,5.960000038146973,54.63999938964844,122.0,1849.8599853515625,26.43000030517578,42.560001373291016
2019-04-09,5.860000133514404,54.46200180053711,122.16999816894531,1835.8399658203125,25.649999618530273,42.630001068115234
2019-04-10,5.849999904632568,55.21200180053711,122.04000091552734,1847.3299560546875,25.899999618530273,42.540000915527344
2019-04-11,5.869999885559082,53.683998107910156,121.66999816894531,1844.0699462890625,25.469999313354492,42.59000015258789
2019-04-12,5.940000057220459,53.540000915527344,122.2300033569336,1843.06005859375,25.780000686645508,43.040000915527344
2019-04-15,5.639999866485596,53.2760009765625,123.66000366210938,1844.8699951171875,26.15999984741211,42.88999938964844
2019-04-16,5.679999828338623,54.672000885009766,122.41000366210938,1863.0400390625,26.059999465942383,43.33000183105469
2019-04-17,5.820000171661377,54.24599838256836,127.01000213623047,1864.8199462890625,26.15999984741211,43.459999084472656
2019-04-18,5.809999942779541,54.652000427246094,127.08999633789062,1861.68994140625,25.969999313354492,43.25
2019-04-22,5.809999942779541,52.54999923706055,126.44000244140625,1887.31005859375,25.209999084472656,43.220001220703125
2019-04-23,5.800000190734863,52.779998779296875,127.08999633789062,1923.77001953125,25.049999237060547,43.150001525878906
2019-04-24,5.789999961853027,51.731998443603516,126.91999816894531,1901.75,25.8799991607666,42.83000183105469
2019-04-25,5.300000190734863,49.5260009765625,126.12999725341797,1902.25,26.030000686645508,42.7599983215332
2019-04-26,5.360000133514404,47.02799987792969,126.4000015258789,1950.6300048828125,26.18000030517578,43.06999969482422
2019-04-29,5.320000171661377,48.29399871826172,126.69000244140625,1938.4300537109375,26.239999771118164,43.29999923706055
2019-04-30,5.28000020980835,47.737998962402344,128.0500030517578,1926.52001953125,26.079999923706055,43.56999969482422
2019-05-01,5.21999979019165,46.801998138427734,127.23999786376953,1911.52001953125,25.729999542236328,43.20000076293945
2019-05-02,5.190000057220459,48.81999969482422,126.83000183105469,1900.8199462890625,25.8799991607666,43.470001220703125
2019-05-03,5.179999828338623,51.00600051879883,127.66999816894531,1962.4599609375,25.979999542236328,44.70000076293945
2019-05-06,5.139999866485596,51.06800079345703,127.2699966430664,1950.550048828125,25.65999984741211,43.790000915527344
2019-05-07,5.039999961853027,49.4119987487793,125.9800033569336,1921.0,24.920000076293945,43.150001525878906
2019-05-08,4.980000019073486,48.96799850463867,126.0199966430664,1917.77001953125,25.059999465942383,42.84000015258789
2019-05-09,4.949999809265137,48.395999908447266,126.05000305175781,1899.8699951171875,24.979999542236328,42.779998779296875
2019-05-10,4.929999828338623,47.90399932861328,128.00999450683594,1889.97998046875,24.360000610351562,42.86000061035156
2019-05-13,4.820000171661377,45.402000427246094,127.16000366210938,1822.6800537109375,22.739999771118164,42.06999969482422
2019-05-14,4.769999980926514,46.46200180053711,127.41000366210938,1840.1199951171875,22.84000015258789,42.150001525878906
2019-05-15,4.769999980926514,46.38999938964844,129.35000610351562,1871.1500244140625,22.389999389648438,42.560001373291016
2019-05-16,4.960000038146973,45.66600036621094,130.27000427246094,1907.5699462890625,22.270000457763672,42.22999954223633
2019-05-17,4.940000057220459,42.20600128173828,130.50999450683594,1869.0,22.280000686645508,41.61000061035156
2019-05-20,5.079999923706055,41.071998596191406,129.99000549316406,1858.969970703125,22.030000686645508,41.41999816894531
2019-05-21,5.099999904632568,41.01599884033203,129.0500030517578,1857.52001953125,22.350000381469727,41.68000030517578
2019-05-22,5.130000114440918,38.54600143432617,130.07000732421875,1859.6800537109375,21.68000030517578,41.70000076293945
2019-05-23,4.96999979019165,39.097999572753906,129.97000122070312,1815.47998046875,21.260000228881836,41.810001373291016
2019-05-24,5.119999885559082,38.125999450683594,129.5,1823.280029296875,21.459999084472656,42.0
2019-05-28,5.010000228881836,37.7400016784668,127.62999725341797,1836.4300537109375,21.3700008392334,41.560001373291016
2019-05-29,5.039999961853027,37.97200012207031,128.1699981689453,1819.18994140625,20.829999923706055,41.560001373291016
2019-05-30,5.090000152587891,37.64400100708008,128.61000061035156,1816.3199462890625,20.600000381469727,41.290000915527344
2019-05-31,5.050000190734863,37.03200149536133,128.0,1775.0699462890625,18.68000030517578,40.77000045776367
2019-06-03,4.989999771118164,35.79399871826172,128.97999572753906,1692.68994140625,18.790000915527344,40.84000015258789
2019-06-04,5.03000020980835,38.720001220703125,129.07000732421875,1729.56005859375,18.93000030517578,41.189998626708984
2019-06-05,5.050000190734863,39.31800079345703,131.38999938964844,1738.5,18.440000534057617,41.13999938964844
2019-06-06,5.019999980926514,41.189998626708984,131.97999572753906,1754.3599853515625,17.979999542236328,41.18000030517578
2019-06-07,5.079999923706055,40.900001525878906,133.47000122070312,1804.030029296875,18.209999084472656,41.459999084472656
2019-06-10,4.980000019073486,42.57600021362305,133.58999633789062,1860.6300048828125,18.139999389648438,41.63999938964844
2019-06-11,5.159999847412109,43.41999816894531,133.1999969482422,1863.699951171875,18.290000915527344,41.75
2019-06-12,5.099999904632568,41.85200119018555,133.13999938964844,1855.3199462890625,17.829999923706055,41.220001220703125
2019-06-13,5.079999923706055,42.78200149536133,132.94000244140625,1870.300048828125,18.15999984741211,41.04999923706055
2019-06-14,4.949999809265137,42.98400115966797,132.72999572753906,1869.6700439453125,18.18000030517578,40.7599983215332
2019-06-17,4.96999979019165,45.00600051879883,132.52000427246094,1886.030029296875,18.329999923706055,40.63999938964844
2019-06-18,5.010000228881836,44.948001861572266,132.05999755859375,1901.3699951171875,18.010000228881836,41.2400016784668
2019-06-19,5.039999961853027,45.2859992980957,132.85000610351562,1908.7900390625,18.030000686645508,41.41999816894531
2019-06-20,5.170000076293945,43.92399978637695,134.16000366210938,1918.18994140625,18.100000381469727,41.650001525878906
2019-06-21,5.159999847412109,44.37200164794922,133.9600067138672,1911.300048828125,18.219999313354492,41.099998474121094
2019-06-24,5.039999961853027,44.72800064086914,134.13999938964844,1913.9000244140625,17.68000030517578,41.060001373291016
2019-06-25,4.989999771118164,43.95199966430664,133.80999755859375,1878.27001953125,17.489999771118164,40.97999954223633
2019-06-26,5.019999980926514,43.854000091552734,132.32000732421875,1897.8299560546875,17.639999389648438,41.15999984741211
2019-06-27,4.96999979019165,44.56800079345703,131.69000244140625,1904.280029296875,17.719999313354492,41.40999984741211
